SoC,True_OCV
0.6130653266331658,3.292854271356784
0.6180904522613065,3.2923366834170853
0.6231155778894473,3.2918190954773867
0.628140703517588,3.2913015075376886
0.6331658291457286,3.29078391959799
0.6381909547738693,3.2902663316582914
0.6432160804020101,3.289748743718593
0.6482412060301508,3.2902311557788946
0.6532663316582915,3.290713567839196
0.6582914572864321,3.2901959798994973
0.6633165829145728,3.2906783919597986
0.6683417085427136,3.291160804020101
0.6733668341708543,3.291643216080402
0.678391959798995,3.292125628140703
0.6834170854271356,3.291608040201005
0.6884422110552764,3.2910904522613063
0.6934673366834171,3.2905728643216077
0.6984924623115578,3.290055276381909
0.7035175879396985,3.289537688442211
0.7085427135678392,3.2890201005025124
0.7135678391959799,3.2886783919597993
0.7185929648241206,3.2889849246231155
0.7236180904522613,3.288467336683417
0.7286432160804021,3.2879497487437184
0.7336683417085427,3.28743216080402
0.7386934673366834,3.2869145728643216
0.7437185929648241,3.286396984924623
0.7487437185929648,3.2858793969849245
0.7537688442211056,3.2853618090452255
0.7587939698492463,3.2848442211055273
0.7638190954773869,3.2843266331658287
0.7688442211055276,3.28380904522613
0.7738693467336684,3.283291457286432
0.7788944723618091,3.2827738693467334
0.7839195979899498,3.282256281407035
0.7889447236180904,3.2817386934673363
0.7939698492462312,3.281221105527638
0.7989949748743719,3.2807035175879395
0.8040201005025126,3.2811859296482413
0.8090452261306533,3.2826683417085425
0.8140703517587939,3.284703517587939
0.8190954773869347,3.284633165829146
0.8241206030150754,3.284115577889447
0.8291457286432161,3.2845979899497486
0.8341708542713568,3.28408040201005
0.8391959798994975,3.2835628140703514
0.8442211055276382,3.283045226130653
0.8492462311557789,3.2854623115577892
0.8542713567839196,3.2890100502512563
0.8592964824120604,3.2884924623115577
0.864321608040201,3.2889748743718594
0.8693467336683417,3.288457286432161
0.8743718592964824,3.2879396984924623
0.8793969849246231,3.2889698492462314
0.8844221105527639,3.2929045226130658
0.8894472361809045,3.292472361809045
0.8944723618090452,3.292869346733668
0.8994974874371859,3.29235175879397
0.9045226130653267,3.2918341708542713
0.9095477386934674,3.2933165829145725
0.914572864321608,3.2957286432160795
0.9195979899497487,3.296281407035176
0.9246231155778895,3.295763819095477
0.9296482412060302,3.2954824120603012
0.9346733668341709,3.2957286432160804
0.9396984924623115,3.2952110552763823
0.9447236180904522,3.2946934673366837
0.949748743718593,3.294175879396985
0.9547738693467337,3.293658291457287
0.9597989949748744,3.2931407035175884
0.964824120603015,3.29262311557789
0.9698492462311558,3.2921055276381908
0.9748743718592965,3.2915879396984926
0.9798994974874372,3.299070351758794
0.9849246231155779,3.308246231155779
0.9899497487437187,3.334035175879397
0.9949748743718593,3.383748743718593
1.0,3.553
